Date,SUBDIVISION,Rainfall
1977-02-01,Jharkhand,8.1
1978-02-01,Jharkhand,50.9
1979-02-01,Jharkhand,38.7
1980-02-01,Jharkhand,14.9
1981-02-01,Jharkhand,33.5
1982-02-01,Jharkhand,23.6
1983-02-01,Jharkhand,33.1
1984-02-01,Jharkhand,26.2
1985-02-01,Jharkhand,9.1
1986-02-01,Jharkhand,21.2
1987-02-01,Jharkhand,10.1
1988-02-01,Jharkhand,37.1
1989-02-01,Jharkhand,0.3
1990-02-01,Jharkhand,48.0
1991-02-01,Jharkhand,8.0
1992-02-01,Jharkhand,6.1
1993-02-01,Jharkhand,2.0
1994-02-01,Jharkhand,23.8
1995-02-01,Jharkhand,9.7
1996-02-01,Jharkhand,24.4
1997-02-01,Jharkhand,3.7
1998-02-01,Jharkhand,20.6
1999-02-01,Jharkhand,0.1
2000-02-01,Jharkhand,21.2
2001-02-01,Jharkhand,4.0
2002-02-01,Jharkhand,5.4
2003-02-01,Jharkhand,30.5
2004-02-01,Jharkhand,2.7
2005-02-01,Jharkhand,17.5
2006-02-01,Jharkhand,0.2
2007-02-01,Jharkhand,48.4
2008-02-01,Jharkhand,3.6
2009-02-01,Jharkhand,0.8
2010-02-01,Jharkhand,2.3
2011-02-01,Jharkhand,2.5
2012-02-01,Jharkhand,10.3
2013-02-01,Jharkhand,17.9
2014-02-01,Jharkhand,47.5
2015-02-01,Jharkhand,2.6
2016-02-01,Jharkhand,7.6
2017-02-01,Jharkhand,0.1
1901-02-01,Bihar,19.6
1902-02-01,Bihar,0.7
1903-02-01,Bihar,4.7
1904-02-01,Bihar,1.7
1905-02-01,Bihar,30.1
1906-02-01,Bihar,56.9
1907-02-01,Bihar,55.2
1908-02-01,Bihar,38.6
1909-02-01,Bihar,6.3
1910-02-01,Bihar,4.8
1911-02-01,Bihar,0.1
1912-02-01,Bihar,8.5
1913-02-01,Bihar,38.0
1914-02-01,Bihar,22.7
1915-02-01,Bihar,57.1
1916-02-01,Bihar,16.5
1917-02-01,Bihar,19.7
1918-02-01,Bihar,0.1
1919-02-01,Bihar,7.7
1920-02-01,Bihar,19.2
1921-02-01,Bihar,0.6
1922-02-01,Bihar,4.6
1923-02-01,Bihar,35.1
1924-02-01,Bihar,12.7
1925-02-01,Bihar,1.8
1926-02-01,Bihar,0.6
1927-02-01,Bihar,36.4
1928-02-01,Bihar,21.5
1929-02-01,Bihar,1.1
1930-02-01,Bihar,7.6
1931-02-01,Bihar,32.4
1932-02-01,Bihar,8.2
1933-02-01,Bihar,13.1
1934-02-01,Bihar,13.7
1935-02-01,Bihar,19.6
1936-02-01,Bihar,6.9
1937-02-01,Bihar,66.3
1938-02-01,Bihar,17.0
1939-02-01,Bihar,42.3
1940-02-01,Bihar,43.8
1941-02-01,Bihar,2.8
1942-02-01,Bihar,43.5
1943-02-01,Bihar,16.9
1944-02-01,Bihar,32.6
1945-02-01,Bihar,24.0
1946-02-01,Bihar,21.3
1947-02-01,Bihar,5.6
1948-02-01,Bihar,7.5
1949-02-01,Bihar,42.8
1950-02-01,Bihar,11.8
1951-02-01,Bihar,1.5
1952-02-01,Bihar,10.3
1953-02-01,Bihar,4.2
1954-02-01,Bihar,8.4
1955-02-01,Bihar,6.7
1956-02-01,Bihar,4.7
1957-02-01,Bihar,2.8
1958-02-01,Bihar,2.7
1959-02-01,Bihar,1.5
1960-02-01,Bihar,0.1
1961-02-01,Bihar,35.8
1962-02-01,Bihar,7.8
1963-02-01,Bihar,1.7
1964-02-01,Bihar,3.3
1965-02-01,Bihar,1.2
1966-02-01,Bihar,6.9
1967-02-01,Bihar,0.1
1968-02-01,Bihar,1.7
1969-02-01,Bihar,9.3
1970-02-01,Bihar,13.4
1971-02-01,Bihar,14.6
1972-02-01,Bihar,38.0
1973-02-01,Bihar,10.2
1974-02-01,Bihar,0.7
1975-02-01,Bihar,4.1
1976-02-01,Bihar,12.4
1977-02-01,Bihar,2.9
1978-02-01,Bihar,27.8
1979-02-01,Bihar,19.4
1980-02-01,Bihar,2.4
1981-02-01,Bihar,5.7
1982-02-01,Bihar,6.1
1983-02-01,Bihar,1.7
1984-02-01,Bihar,33.9
1985-02-01,Bihar,0.5
1986-02-01,Bihar,13.9
1987-02-01,Bihar,3.7
1988-02-01,Bihar,15.3
1989-02-01,Bihar,8.7
1990-02-01,Bihar,30.2
1991-02-01,Bihar,6.3
1992-02-01,Bihar,3.1
1993-02-01,Bihar,4.0
1994-02-01,Bihar,29.1
1995-02-01,Bihar,11.6
1996-02-01,Bihar,21.7
1997-02-01,Bihar,1.1
1998-02-01,Bihar,11.2
1999-02-01,Bihar,0.2
2000-02-01,Bihar,12.1
2001-02-01,Bihar,0.5
2002-02-01,Bihar,11.3
2003-02-01,Bihar,39.7
2004-02-01,Bihar,2.1
2005-02-01,Bihar,14.3
2006-02-01,Bihar,0.0
2007-02-01,Bihar,34.2
2008-02-01,Bihar,4.4
2009-02-01,Bihar,0.4
2010-02-01,Bihar,1.1
2011-02-01,Bihar,7.7
2012-02-01,Bihar,2.7
2013-02-01,Bihar,22.6
2014-02-01,Bihar,33.5
2015-02-01,Bihar,1.8
2016-02-01,Bihar,0.6
2017-02-01,Bihar,0.0
1901-02-01,East Uttar Pradesh,31.3
1902-02-01,East Uttar Pradesh,2.3
1903-02-01,East Uttar Pradesh,0.4
1904-02-01,East Uttar Pradesh,1.5
1905-02-01,East Uttar Pradesh,23.6
1906-02-01,East Uttar Pradesh,58.2
1907-02-01,East Uttar Pradesh,74.9
1908-02-01,East Uttar Pradesh,15.7
1909-02-01,East Uttar Pradesh,5.4
1910-02-01,East Uttar Pradesh,0.2
1911-02-01,East Uttar Pradesh,0.1
1912-02-01,East Uttar Pradesh,7.3
1913-02-01,East Uttar Pradesh,37.1
1914-02-01,East Uttar Pradesh,16.1
1915-02-01,East Uttar Pradesh,45.5
1916-02-01,East Uttar Pradesh,20.1
1917-02-01,East Uttar Pradesh,32.2
1918-02-01,East Uttar Pradesh,0.1
1919-02-01,East Uttar Pradesh,9.6
1920-02-01,East Uttar Pradesh,12.5
1921-02-01,East Uttar Pradesh,0.7
1922-02-01,East Uttar Pradesh,5.7
1923-02-01,East Uttar Pradesh,38.1
1924-02-01,East Uttar Pradesh,7.3
1925-02-01,East Uttar Pradesh,0.0
1926-02-01,East Uttar Pradesh,2.5
1927-02-01,East Uttar Pradesh,21.3
1928-02-01,East Uttar Pradesh,84.3
1929-02-01,East Uttar Pradesh,1.4
1930-02-01,East Uttar Pradesh,16.8
1931-02-01,East Uttar Pradesh,27.4
1932-02-01,East Uttar Pradesh,5.5
1933-02-01,East Uttar Pradesh,18.5
1934-02-01,East Uttar Pradesh,1.6
1935-02-01,East Uttar Pradesh,18.0
1936-02-01,East Uttar Pradesh,31.1
1937-02-01,East Uttar Pradesh,58.3
1938-02-01,East Uttar Pradesh,11.5
1939-02-01,East Uttar Pradesh,21.0
1940-02-01,East Uttar Pradesh,20.9
1941-02-01,East Uttar Pradesh,5.6
1942-02-01,East Uttar Pradesh,55.8
1943-02-01,East Uttar Pradesh,7.3
1944-02-01,East Uttar Pradesh,41.6
1945-02-01,East Uttar Pradesh,1.8
1946-02-01,East Uttar Pradesh,25.7
1947-02-01,East Uttar Pradesh,7.3
1948-02-01,East Uttar Pradesh,9.9
1949-02-01,East Uttar Pradesh,41.3
1950-02-01,East Uttar Pradesh,7.5
1951-02-01,East Uttar Pradesh,10.9
1952-02-01,East Uttar Pradesh,12.8
1953-02-01,East Uttar Pradesh,6.3
1954-02-01,East Uttar Pradesh,32.1
1955-02-01,East Uttar Pradesh,9.6
1956-02-01,East Uttar Pradesh,5.7
1957-02-01,East Uttar Pradesh,0.4
1958-02-01,East Uttar Pradesh,3.2
1959-02-01,East Uttar Pradesh,4.2
1960-02-01,East Uttar Pradesh,0.1
1961-02-01,East Uttar Pradesh,25.6
1962-02-01,East Uttar Pradesh,17.0
1963-02-01,East Uttar Pradesh,2.4
1964-02-01,East Uttar Pradesh,6.6
1965-02-01,East Uttar Pradesh,0.7
1966-02-01,East Uttar Pradesh,8.8
1967-02-01,East Uttar Pradesh,0.1
1968-02-01,East Uttar Pradesh,5.5
1969-02-01,East Uttar Pradesh,2.6
1970-02-01,East Uttar Pradesh,41.3
1971-02-01,East Uttar Pradesh,11.6
1972-02-01,East Uttar Pradesh,23.4
1973-02-01,East Uttar Pradesh,18.3
1974-02-01,East Uttar Pradesh,3.2
1975-02-01,East Uttar Pradesh,7.6
1976-02-01,East Uttar Pradesh,3.5
1977-02-01,East Uttar Pradesh,3.7
1978-02-01,East Uttar Pradesh,27.2
1979-02-01,East Uttar Pradesh,30.6
1980-02-01,East Uttar Pradesh,4.2
1981-02-01,East Uttar Pradesh,3.7
1982-02-01,East Uttar Pradesh,9.9
1983-02-01,East Uttar Pradesh,1.6
1984-02-01,East Uttar Pradesh,23.5
1985-02-01,East Uttar Pradesh,0.0
1986-02-01,East Uttar Pradesh,36.5
1987-02-01,East Uttar Pradesh,6.4
1988-02-01,East Uttar Pradesh,11.1
1989-02-01,East Uttar Pradesh,4.3
1990-02-01,East Uttar Pradesh,42.6
1991-02-01,East Uttar Pradesh,10.9
1992-02-01,East Uttar Pradesh,8.7
1993-02-01,East Uttar Pradesh,5.1
1994-02-01,East Uttar Pradesh,24.7
1995-02-01,East Uttar Pradesh,23.1
1996-02-01,East Uttar Pradesh,39.6
1997-02-01,East Uttar Pradesh,0.4
1998-02-01,East Uttar Pradesh,8.6
1999-02-01,East Uttar Pradesh,6.8
2000-02-01,East Uttar Pradesh,5.3
2001-02-01,East Uttar Pradesh,1.4
2002-02-01,East Uttar Pradesh,26.1
2003-02-01,East Uttar Pradesh,36.9
2004-02-01,East Uttar Pradesh,1.8
2005-02-01,East Uttar Pradesh,14.0
2006-02-01,East Uttar Pradesh,0.0
2007-02-01,East Uttar Pradesh,46.6
2008-02-01,East Uttar Pradesh,2.4
2009-02-01,East Uttar Pradesh,1.1
2010-02-01,East Uttar Pradesh,10.0
2011-02-01,East Uttar Pradesh,2.7
2012-02-01,East Uttar Pradesh,1.2
2013-02-01,East Uttar Pradesh,59.6
2014-02-01,East Uttar Pradesh,25.8
2015-02-01,East Uttar Pradesh,4.1
2016-02-01,East Uttar Pradesh,1.3
2017-02-01,East Uttar Pradesh,0.1
1901-02-01,West Uttar Pradesh,25.6
1902-02-01,West Uttar Pradesh,4.6
1903-02-01,West Uttar Pradesh,0.4
1904-02-01,West Uttar Pradesh,2.0
1905-02-01,West Uttar Pradesh,26.6
1906-02-01,West Uttar Pradesh,63.2
1907-02-01,West Uttar Pradesh,64.8
1908-02-01,West Uttar Pradesh,11.4
1909-02-01,West Uttar Pradesh,6.1
1910-02-01,West Uttar Pradesh,2.5
1911-02-01,West Uttar Pradesh,0.5
1912-02-01,West Uttar Pradesh,6.0
1913-02-01,West Uttar Pradesh,37.4
1914-02-01,West Uttar Pradesh,8.5
1915-02-01,West Uttar Pradesh,60.7
1916-02-01,West Uttar Pradesh,17.9
1917-02-01,West Uttar Pradesh,25.6
1918-02-01,West Uttar Pradesh,0.7
1919-02-01,West Uttar Pradesh,4.4
1920-02-01,West Uttar Pradesh,9.3
1921-02-01,West Uttar Pradesh,0.7
1922-02-01,West Uttar Pradesh,4.1
1923-02-01,West Uttar Pradesh,39.7
1924-02-01,West Uttar Pradesh,20.3
1925-02-01,West Uttar Pradesh,0.2
1926-02-01,West Uttar Pradesh,8.2
1927-02-01,West Uttar Pradesh,23.0
1928-02-01,West Uttar Pradesh,89.9
1929-02-01,West Uttar Pradesh,2.5
1930-02-01,West Uttar Pradesh,18.3
1931-02-01,West Uttar Pradesh,25.9
1932-02-01,West Uttar Pradesh,4.2
1933-02-01,West Uttar Pradesh,14.7
1934-02-01,West Uttar Pradesh,1.8
1935-02-01,West Uttar Pradesh,22.0
1936-02-01,West Uttar Pradesh,16.9
1937-02-01,West Uttar Pradesh,64.6
1938-02-01,West Uttar Pradesh,5.9
1939-02-01,West Uttar Pradesh,21.2
1940-02-01,West Uttar Pradesh,39.3
1941-02-01,West Uttar Pradesh,8.3
1942-02-01,West Uttar Pradesh,54.3
1943-02-01,West Uttar Pradesh,0.5
1944-02-01,West Uttar Pradesh,43.2
1945-02-01,West Uttar Pradesh,0.0
1946-02-01,West Uttar Pradesh,19.3
1947-02-01,West Uttar Pradesh,12.2
1948-02-01,West Uttar Pradesh,18.8
1949-02-01,West Uttar Pradesh,38.3
1950-02-01,West Uttar Pradesh,5.8
1951-02-01,West Uttar Pradesh,8.2
1952-02-01,West Uttar Pradesh,20.0
1953-02-01,West Uttar Pradesh,0.5
1954-02-01,West Uttar Pradesh,67.6
1955-02-01,West Uttar Pradesh,5.7
1956-02-01,West Uttar Pradesh,4.3
1957-02-01,West Uttar Pradesh,0.3
1958-02-01,West Uttar Pradesh,2.8
1959-02-01,West Uttar Pradesh,3.9
1960-02-01,West Uttar Pradesh,0.0
1961-02-01,West Uttar Pradesh,33.1
1962-02-01,West Uttar Pradesh,18.6
1963-02-01,West Uttar Pradesh,5.0
1964-02-01,West Uttar Pradesh,0.8
1965-02-01,West Uttar Pradesh,10.4
1966-02-01,West Uttar Pradesh,13.0
1967-02-01,West Uttar Pradesh,0.1
1968-02-01,West Uttar Pradesh,8.4
1969-02-01,West Uttar Pradesh,3.0
1970-02-01,West Uttar Pradesh,44.6
1971-02-01,West Uttar Pradesh,12.5
1972-02-01,West Uttar Pradesh,26.3
1973-02-01,West Uttar Pradesh,12.7
1974-02-01,West Uttar Pradesh,0.7
1975-02-01,West Uttar Pradesh,7.8
1976-02-01,West Uttar Pradesh,11.9
1977-02-01,West Uttar Pradesh,2.8
1978-02-01,West Uttar Pradesh,31.7
1979-02-01,West Uttar Pradesh,48.6
1980-02-01,West Uttar Pradesh,4.8
1981-02-01,West Uttar Pradesh,5.2
1982-02-01,West Uttar Pradesh,8.3
1983-02-01,West Uttar Pradesh,5.4
1984-02-01,West Uttar Pradesh,27.5
